Dates,AMZN US Equity,MSFT US Equity,CRM US Equity,NOW US Equity,WDAY US Equity,DOCU US Equity,GOOGL US Equity,ADBE US Equity,NFLX US Equity,700 HK Equity,NTES US Equity,HUBS US Equity,ABBN SW Equity,SIE GR Equity,HEXAB SS Equity,9984 JP Equity,SYK US Equity,ROP US Equity,ISRG US Equity,PYPL US Equity,ADYEN NA Equity,ANET US Equity,IBKR US Equity,SHL GY Equity,CNK US Equity,CGX CN Equity,7203 JP Equity,6758 JP Equity,7974 JP Equity,WPP LN Equity,OMC US Equity,SAP GY Equity,ORCL US Equity,NJOB SS Equity,WAGE US Equity,WMT US Equity,CVS US Equity,UBSGE SW Equity,DBK GY Equity,SAN SM Equity,ANZ AU Equity,JNPR US Equity,AEO US Equity,ANF US Equity,GPS US Equity,KSS US Equity,GPC US Equity,KR US Equity,COST US Equity,M US Equity,SPX Index,BBY US Equity,PAYX US Equity,CMCSA US Equity,TGT US Equity,AMC US Equity,CINE LN Equity
30-04-19,1926.5200,130.6000,165.3500,271.5100,205.6300,56.6700,1198.9600,289.2500,370.5400,49.4557,284.5300,184.4900,20.5851,119.9770,54.5844,103.5580,188.9100,359.7000,510.6300,112.7700,813.9055,312.2900,54.2400,42.6470,42.0500,19.1037,61.8839,46.7109,340.5628,12.4734,80.0300,128.5244,55.3300,0.0574,48.7900,102.8400,54.3800,13.4682,8.2658,5.0606,19.1787,27.7700,23.7800,29.8900,26.0800,71.1000,102.5400,25.7800,245.5300,23.5400,2945.8300,74.4100,84.3100,43.5300,77.4200,15.1600,4.1474
29-03-19,1780.7500,117.9400,158.3700,246.4900,192.8500,51.8400,1176.8900,266.4900,356.5600,45.9879,241.4500,166.2100,18.7908,107.7777,52.2325,97.0028,197.5200,341.9700,570.5800,103.8400,783.2258,314.4600,51.8800,41.6860,39.9900,18.2090,58.5628,41.9337,284.9147,10.5347,72.9900,115.5763,53.7100,0.0544,37.7600,97.5300,53.9300,14.2814,8.1465,4.6505,18.4735,26.4700,22.1700,27.4100,26.1800,68.7700,112.0300,24.6000,242.1400,24.0300,2834.4000,71.0600,80.2000,39.9800,80.2600,14.8500,3.8018
28-02-19,1639.8300,112.0300,163.6500,239.4400,197.9300,55.1500,1126.5500,262.5000,358.1000,42.7782,223.2200,168.3800,19.8145,109.4152,52.6453,92.3381,188.5100,323.6500,547.6100,98.0700,751.2120,285.2500,55.2300,40.5427,37.6300,19.5061,60.1545,47.9745,273.4214,10.9551,75.7000,107.2184,52.1300,0.0753,32.9000,98.9900,57.8300,14.2556,9.2889,4.8897,19.8772,27.0800,20.4000,21.9500,25.4000,67.5300,108.7800,29.3300,218.7400,24.7900,2784.4900,68.8400,77.0200,38.6700,72.6400,14.0300,3.7012
31-01-19,1718.7300,104.4300,151.9700,220.0200,181.5300,49.4500,1125.8900,247.8200,339.5000,44.0939,251.9300,158.3100,19.0733,109.9773,48.8053,78.3496,177.5700,283.2600,523.6400,88.7600,741.6165,214.7800,50.4000,39.4166,40.9200,21.5959,61.3398,50.2389,310.8804,11.4135,77.8800,103.3363,50.2300,0.0704,31.5500,95.8300,65.5500,14.3087,8.8692,4.7311,18.2018,25.9400,21.1200,21.6700,25.4400,68.6900,99.8200,28.3300,214.6300,26.3000,2704.1000,59.2400,70.8000,36.5700,73.0000,14.6500,3.4248
31-12-18,1501.9700,101.5700,136.9700,178.0500,159.6800,40.0800,1044.9600,226.2400,267.6600,40.0909,235.3700,125.7300,18.9874,111.4125,45.4987,66.1625,156.7500,266.5200,478.9200,84.0900,544.0273,210.7000,54.6500,41.8111,35.8000,18.6729,58.0201,48.2384,265.2387,10.7908,73.2400,99.4566,45.1500,0.0878,27.1600,93.1500,65.5200,14.4424,7.9709,4.5499,17.2272,26.9100,19.3300,20.0500,25.7600,66.3400,96.0200,27.5000,203.7100,29.7800,2506.8500,52.9600,65.1500,34.0500,66.0900,12.2800,3.3548
30-11-18,1690.1700,110.8900,142.7600,185.2700,164.0000,41.7600,1109.6500,250.8900,286.1300,39.8708,227.0700,139.0300,20.2343,115.9109,49.7749,83.8261,175.4600,297.5900,530.8700,85.8100,517.1521,238.4800,57.8500,43.2629,38.3700,19.4303,60.2341,52.2439,304.5583,11.0424,76.9700,102.8760,48.7600,0.0868,33.3300,97.6500,80.2000,14.2371,9.1233,4.7353,19.5560,28.7100,20.9300,20.9100,27.2900,67.1700,103.7100,29.6600,231.2800,34.2200,2760.1700,64.5900,70.7600,39.0100,70.9600,13.6500,3.5176
31-10-18,1598.0100,106.8100,137.2400,181.0400,133.0200,41.9400,1090.5800,245.7600,301.7800,34.0458,207.8500,135.6500,20.1149,115.0951,48.9273,80.0354,162.2200,282.9000,521.1800,84.1900,645.6857,230.3500,49.4100,41.3687,41.5700,27.5802,58.5139,54.3123,311.0128,11.3332,74.3200,107.0226,48.8400,0.0818,39.8100,100.2800,72.3900,13.9814,9.7808,4.7429,18.3377,29.2700,23.0600,19.7000,27.3000,75.7300,97.9200,29.7600,228.6300,34.2900,2711.7400,70.1600,65.4900,38.1400,83.6300,19.2600,3.7573
28-09-18,2003.0000,114.3700,159.0300,195.6300,145.9800,52.5700,1207.0800,269.9500,374.1300,41.2973,228.2500,150.9500,23.7529,127.8701,58.6745,101.0573,177.6800,296.2100,574.0000,87.8400,816.4642,265.8600,55.3100,43.9880,40.2000,27.0500,62.5110,61.3745,365.2863,14.6657,68.0200,123.1084,51.5600,0.0901,42.7500,93.9100,78.7200,16.1323,11.4142,5.0353,20.3882,29.9700,24.8300,21.1200,28.8500,74.5500,99.4000,29.1100,234.8800,34.7300,2913.9800,79.3600,73.6500,35.4100,88.2100,20.5000,4.1161
31-08-18,2012.7100,112.3300,152.6800,196.3600,154.5400,62.4400,1231.8000,263.5100,367.6800,43.3138,197.7100,143.7000,23.5543,129.5625,59.3616,92.7260,169.4300,298.3700,560.0000,92.3300,700.3380,298.9800,62.1600,45.4002,37.3200,25.1972,62.3875,57.1480,361.5412,16.5681,69.3200,120.1474,48.5800,0.0885,53.5000,95.8600,75.2400,15.9365,11.2495,4.9719,21.2017,28.4300,25.9600,21.6700,30.3500,79.1100,99.8500,31.5000,233.1300,36.5500,2901.5200,79.5600,73.2500,36.9900,87.5000,19.0500,4.0199
31-07-18,1777.4400,106.0800,137.1500,175.9600,124.0200,53.9000,1227.2200,244.6800,337.4500,45.2514,258.0000,124.1000,22.9487,141.1389,61.0199,82.8265,163.2500,301.9000,508.1900,82.1400,639.5612,255.7300,59.8600,44.5902,35.9200,22.4614,65.3399,52.1288,328.8014,15.6474,68.8300,116.8744,47.6800,0.1132,52.8000,89.2300,64.8600,15.6225,13.0956,5.6412,21.7904,26.3400,25.1800,23.6900,30.1700,73.8700,97.3100,29.0000,218.7100,39.7300,2816.2900,75.0300,69.0200,35.7800,80.6800,16.3000,3.5574
29-06-18,1699.8000,98.6100,136.4000,172.4700,121.1200,52.9500,1129.1900,243.8100,391.4300,50.1855,252.6700,125.4000,21.8851,131.6231,55.7951,71.9715,168.8600,275.9100,478.4800,83.2700,550.8625,257.4900,64.4100,41.2840,35.0800,22.1986,64.7229,51.1284,326.7738,15.7404,76.2700,115.5439,44.0600,0.0827,50.0000,85.6500,64.3500,15.5847,10.7685,5.3621,20.8807,27.4200,23.2500,24.4800,32.3900,72.9000,91.7900,28.4500,208.9800,37.4300,2718.3700,74.5800,68.3500,32.8100,76.1200,15.9000,3.5043
31-05-18,1629.6200,98.8400,129.3300,177.6100,130.9600,49.8100,1100.0000,249.2800,351.6000,50.8867,228.3200,121.2000,22.6386,130.3417,56.3095,71.4089,174.0200,275.7900,459.6700,82.0700,#N/A N/A,251.5600,72.7800,39.6872,33.7700,22.0824,63.6472,47.4526,413.8312,16.3836,72.0800,112.4384,46.7200,0.0992,47.4500,82.5400,63.3900,15.9963,10.6871,5.3687,20.5871,26.6400,22.2000,23.8500,27.9800,66.7500,90.7900,24.3300,198.2400,34.9100,2705.2700,68.2500,65.5800,31.1800,72.8900,14.8000,3.3897
30-04-18,1566.1300,93.5200,120.9900,166.1400,124.8400,38.6300,1018.5800,221.6000,312.4600,49.8141,257.0700,105.9000,23.4890,127.2541,58.0426,77.9265,169.4200,264.1900,440.7800,74.6100,#N/A N/A,264.5500,74.2000,39.0681,39.1700,23.3996,65.8264,49.5004,423.2285,17.1718,73.6600,111.8374,45.6700,0.1257,41.6500,88.4600,69.8300,16.9396,13.7540,6.5019,20.2562,24.5900,20.6800,25.6200,29.2400,62.1200,88.3200,25.1900,197.1600,31.0700,2648.0500,76.5300,60.5700,31.3900,72.6000,17.4500,3.5844
30-03-18,1447.3400,91.2700,116.3000,165.4500,127.1100,#N/A N/A,1037.1400,216.0800,295.3500,52.1837,280.3900,108.3000,23.7384,127.5068,59.3522,74.8447,160.9200,280.6900,412.8300,75.8700,#N/A N/A,255.3000,67.2400,41.0519,37.6700,24.2986,64.2534,48.4466,441.1599,15.8743,72.6700,104.4366,45.7500,0.1185,45.2000,88.9700,62.2100,17.3232,13.9208,6.5081,20.6151,24.3300,19.9300,24.2100,31.2000,65.5100,89.8400,23.9400,188.4300,29.7400,2640.8700,69.9900,61.5900,34.1700,69.4300,14.0500,3.3052
28-02-18,1512.4500,93.7700,116.2500,161.0100,126.6700,#N/A N/A,1103.9200,209.1300,291.3800,55.2192,293.3500,111.0500,24.4202,131.8816,58.8399,83.3411,162.1600,275.0900,426.4500,79.4100,#N/A N/A,269.7400,69.4000,#N/A N/A,42.5600,25.7337,67.7879,50.9885,459.8520,19.2163,76.2300,105.2416,50.6700,0.0846,52.4500,90.0100,67.7300,#N/A N/A,16.1159,6.9188,22.6329,25.6600,19.2700,20.6300,31.5800,66.0900,91.8400,27.1200,190.9000,29.4100,2713.8300,72.4400,65.1300,36.2100,75.4100,15.0000,3.2671
31-01-18,1450.8900,95.0100,113.9100,148.8700,119.8900,#N/A N/A,1182.2200,199.7600,270.3000,59.2651,320.1600,97.0500,27.8195,151.0906,59.5521,82.1141,164.3800,280.5900,431.6700,85.3200,#N/A N/A,275.8200,63.9900,#N/A N/A,36.8000,25.5095,68.3980,47.6317,438.6430,18.1272,76.6500,112.7655,51.5900,0.0831,60.5500,106.6000,78.6900,#N/A N/A,18.3668,7.4279,23.0155,26.1500,18.0000,20.7100,33.2400,64.7700,104.0700,30.3600,194.8700,25.9500,2823.8100,73.0600,68.2500,42.5300,75.2200,12.8000,3.2336
29-12-17,1169.4700,85.5400,102.2300,130.3900,101.7400,#N/A N/A,1053.4000,175.2400,191.9600,51.9648,345.0700,88.4000,26.8283,139.6355,50.2360,79.2326,154.8400,259.0000,364.9400,73.6200,#N/A N/A,235.5800,59.2100,#N/A N/A,34.8200,29.7996,64.0700,45.1501,365.8732,18.1357,72.8300,112.3456,47.2800,0.1119,62.0000,98.7500,72.5000,#N/A N/A,19.0849,6.5869,22.4517,28.5000,18.8000,17.4300,34.0600,54.2300,95.0100,27.4500,186.1200,25.1900,2673.6100,68.4700,68.0800,40.0500,65.2500,15.1000,3.5945
30-11-17,1176.7500,84.1700,104.3200,123.0000,103.0000,#N/A N/A,1036.1700,181.4700,187.5800,50.9519,328.7100,80.9500,25.5944,136.3030,49.1179,84.3036,156.0000,267.2100,399.7800,75.7300,#N/A N/A,233.1200,57.0600,#N/A N/A,36.1100,30.0209,62.6078,46.2270,401.7421,17.6563,71.4400,112.5483,49.0600,0.0860,64.1500,97.2300,76.6000,#N/A N/A,18.8591,6.7101,21.5243,27.7600,16.0800,17.3600,32.3100,47.9700,92.9700,25.8600,184.4300,23.8000,2647.5800,59.6100,67.3100,37.5400,59.9000,14.2500,3.2858
31-10-17,1105.2800,83.1800,102.3400,126.3700,110.9900,#N/A N/A,1033.0400,175.1600,196.4300,44.8330,281.9200,86.5500,26.1716,143.3869,51.2664,87.5000,154.8700,258.1700,375.3600,72.5600,#N/A N/A,199.8900,54.0200,#N/A N/A,36.3400,30.2551,61.4884,38.8195,385.2921,17.7062,67.1900,113.5786,50.9000,0.0770,63.7500,87.3100,68.5300,#N/A N/A,16.2239,6.7826,22.9247,24.8300,13.0200,13.4300,25.9900,41.7600,88.2300,20.7000,161.0800,18.7600,2575.2600,55.9800,63.7900,36.0300,59.0400,13.9000,3.9005
29-09-17,961.3500,74.4900,93.4200,117.5300,105.3900,#N/A N/A,973.7200,149.1800,181.3500,43.0337,263.8100,84.0500,24.6982,141.0459,49.4440,80.6606,142.0200,243.4000,348.6270,64.0300,#N/A N/A,189.6100,45.0400,#N/A N/A,36.2100,31.2720,59.5809,37.1692,369.0286,18.5521,74.0700,109.4020,48.3500,0.0821,60.7000,78.1400,81.3200,#N/A N/A,17.2678,6.9720,23.2094,27.8300,14.3000,14.4400,29.5300,45.6500,95.6500,20.0600,164.2900,21.8200,2519.3600,56.9600,59.9600,38.4800,59.0100,14.7000,4.0134
31-08-17,980.6000,74.7700,95.4900,116.1900,109.6900,#N/A N/A,955.2400,155.1600,174.7100,42.0362,275.8400,73.3500,23.0817,130.7480,48.9357,80.9986,141.3700,230.6600,334.8900,61.6800,#N/A N/A,176.1500,41.9300,#N/A N/A,33.2900,30.6483,56.1326,39.3736,332.6373,18.3095,72.3800,104.6716,50.3300,0.0870,58.9500,78.0700,77.3400,#N/A N/A,16.0037,6.4858,23.3083,27.7300,11.9500,12.7400,23.6200,39.7800,82.8300,21.8700,156.7400,20.7700,2471.6500,54.2600,57.0300,40.6100,54.5300,13.4000,3.6922
31-07-17,987.7800,72.7000,90.8000,110.4500,102.1100,#N/A N/A,945.5000,146.4900,181.6600,40.1214,311.2800,72.3500,23.4844,135.2950,49.3208,81.1340,147.1000,232.4600,312.7530,58.5500,#N/A N/A,149.2900,40.0500,#N/A N/A,38.9000,39.3738,56.4623,41.1195,339.4620,20.3917,78.7400,105.9211,49.9300,0.0930,65.2000,79.9900,79.9300,#N/A N/A,17.8228,6.8197,23.6447,27.9500,11.8400,9.8400,23.8300,41.3500,84.9300,24.5200,158.5100,23.7500,2470.3000,58.3400,57.8500,40.4500,56.6700,20.4000,4.0219
30-06-17,968.0000,68.9300,86.6000,106.0000,97.0000,#N/A N/A,929.6800,141.4400,149.4100,35.7615,300.6300,65.7500,24.6924,137.7652,47.4195,80.9702,138.7800,231.5300,311.7900,53.6700,#N/A N/A,149.7900,37.4200,#N/A N/A,38.8500,40.6897,52.4522,38.1486,335.3805,20.9949,82.9000,104.3719,50.1400,0.1001,67.2000,75.6800,80.4600,#N/A N/A,17.7187,6.5017,22.0512,27.8800,12.0500,12.4400,21.9900,38.6700,92.7600,23.3200,159.9300,23.2400,2423.4100,57.3300,56.9400,38.9200,52.2900,22.7500,4.0383
31-05-17,994.6200,69.8400,89.6400,104.6500,99.9800,#N/A N/A,987.0900,141.8600,163.0700,34.3368,284.7800,72.1000,25.1317,142.6695,43.8145,81.3500,142.9600,227.2000,304.8930,52.2100,#N/A N/A,147.3800,34.8800,#N/A N/A,39.5700,37.8644,53.6008,36.4507,304.0571,22.4802,83.7200,107.2459,45.3900,0.0978,70.7500,78.6000,76.8300,#N/A N/A,17.5016,6.3893,20.8282,29.3300,11.5000,13.1900,22.5000,38.4300,92.6200,29.7800,180.4300,23.5000,2411.8000,59.3900,59.2300,41.6900,55.1500,22.5000,4.0929
28-04-17,924.9900,68.4600,86.1200,94.4800,87.4000,#N/A N/A,924.5200,133.7400,152.2000,31.2894,265.3900,67.0500,24.5144,142.9524,43.5627,75.7674,136.3700,218.7000,278.6230,47.7200,#N/A N/A,139.6400,34.8300,#N/A N/A,43.2000,39.3540,54.1644,33.7372,251.7053,21.4064,82.1200,100.3655,44.9600,0.1412,73.8000,75.1800,82.4400,#N/A N/A,18.0194,6.4191,24.5045,30.0700,14.0900,11.9900,26.2000,39.0300,92.0200,29.6500,177.5200,29.2200,2384.2000,51.8100,59.2800,39.1900,55.8500,30.3000,4.0318
31-03-17,886.5400,65.8600,82.4900,87.4700,83.2800,#N/A N/A,847.8000,130.1300,147.8100,28.6663,284.0000,60.5500,23.4323,137.0821,40.3009,70.6316,131.6500,206.4900,255.4900,43.0200,#N/A N/A,132.2700,34.7200,#N/A N/A,44.3400,37.9614,54.2808,33.8334,232.0995,21.9736,86.2100,98.3910,44.6100,0.1511,72.3000,72.0800,78.5000,#N/A N/A,17.2757,6.0444,24.3296,27.8300,14.0300,11.9300,24.2900,39.8100,92.4100,29.4900,167.6900,29.6400,2362.7200,49.1500,58.9000,37.5900,55.1900,31.4500,3.6746
28-02-17,845.0400,63.9800,81.3500,86.9200,82.9300,#N/A N/A,844.9300,118.3400,142.1300,26.6643,305.0600,59.5000,22.6498,129.9820,40.4213,74.7007,128.5600,209.2000,245.6670,42.0000,#N/A N/A,118.9900,36.7100,#N/A N/A,41.8700,37.6939,56.8608,31.0702,209.9339,23.5551,85.1000,93.2974,42.5900,0.1441,77.0000,70.9300,80.5800,#N/A N/A,17.6100,5.3775,23.7250,28.0000,15.8500,11.9600,24.8200,42.6200,95.7100,31.8000,177.1800,33.2200,2363.6400,44.1300,61.4200,37.4200,58.7700,31.3500,3.5117
31-01-17,823.4800,64.6500,79.1000,90.6200,83.0900,#N/A N/A,820.1900,113.3800,140.7100,26.3437,253.9000,51.3000,23.6523,129.4080,39.4973,77.0000,123.5300,191.8500,230.8970,39.7800,#N/A N/A,94.0000,37.3400,#N/A N/A,42.5000,40.1825,58.2655,30.2920,204.6018,23.1791,85.6500,91.2650,40.1100,0.1598,72.1500,66.7400,78.8100,#N/A N/A,17.7000,5.4614,22.1725,26.7800,15.1100,11.6100,23.0300,39.8300,96.8100,33.9600,163.9500,29.5400,2278.8700,44.5200,60.2900,37.7100,64.4800,33.7500,3.4104
30-12-16,749.8700,62.1400,68.4600,74.3400,66.0900,#N/A N/A,792.4500,102.9500,123.8000,24.4630,215.3400,47.0000,21.1168,123.1890,35.8220,66.5724,119.8100,183.0800,211.3900,39.4700,#N/A N/A,96.7700,36.5100,#N/A N/A,38.3600,38.0818,58.9678,28.0779,210.3910,22.4185,85.1100,87.3397,38.4500,0.1618,72.5000,69.1200,78.9100,#N/A N/A,16.2379,5.1443,21.9541,28.2600,15.1700,12.0000,22.4400,49.3800,95.5400,34.5100,160.1100,35.8100,2238.8300,42.6700,60.8800,34.5250,72.2300,33.6500,3.0846
30-11-16,750.5700,60.2600,72.0000,83.1500,84.3200,#N/A N/A,775.8800,102.8100,117.0000,24.9711,224.1000,56.1000,20.3556,112.7098,35.4135,58.8101,113.6600,181.1100,214.5800,39.2800,#N/A N/A,94.8100,36.7200,#N/A N/A,39.8400,37.5196,58.2581,28.8093,243.3628,21.3591,86.9400,83.6049,40.1900,0.1734,73.8500,70.4300,76.8900,#N/A N/A,14.0571,4.4962,21.0035,27.5400,16.5600,14.3700,24.9700,53.8300,96.2300,32.3000,150.1100,42.2000,2198.8100,45.7000,58.9500,34.7550,77.2400,33.9500,3.0095
31-10-16,789.8200,59.9200,75.1600,87.9100,86.6800,#N/A N/A,809.9000,107.5100,124.8700,26.5340,256.9900,52.4500,20.6019,113.4857,35.0376,62.8822,115.3500,173.3100,224.0270,41.6600,#N/A N/A,84.7500,33.1900,#N/A N/A,39.8000,38.0455,57.9008,32.0126,242.3088,21.7414,79.8200,87.9671,38.4200,0.1418,58.9500,70.0200,84.1000,#N/A N/A,12.8716,4.8274,21.1883,26.3400,17.0400,14.6100,27.5900,43.7500,90.5900,30.9800,147.8700,36.4900,2126.1500,38.9100,55.2000,30.9100,68.7300,31.4500,2.9229
30-09-16,837.3100,57.6000,71.3300,79.1500,91.6900,#N/A N/A,804.0600,108.5400,98.5500,27.4616,240.7800,57.6200,22.4383,116.7836,43.6566,64.3005,116.4100,182.4700,241.6100,40.9700,#N/A N/A,85.0800,35.2700,#N/A N/A,38.2800,38.5454,56.9753,32.4657,262.2991,23.5276,85.0000,90.8570,39.2800,0.1739,60.9100,72.1200,88.9900,#N/A N/A,11.5944,4.3588,21.1729,24.0600,17.8600,15.8900,22.2400,43.7500,100.4500,29.6800,152.5100,37.0500,2168.2700,38.1800,57.8700,33.1700,68.6800,31.0900,3.3268
31-08-16,769.1600,57.4600,79.4200,72.6700,84.7900,#N/A N/A,789.8500,102.3100,97.4500,26.0136,211.9700,55.7400,21.6874,119.5022,40.7248,65.4144,115.6600,177.5500,228.8070,37.1500,#N/A N/A,79.6800,35.8800,#N/A N/A,38.6500,37.8333,60.3989,32.1940,219.5488,23.0756,86.1300,87.8804,41.2200,0.1869,61.7900,71.4400,93.4000,#N/A N/A,13.1553,4.4118,20.2315,23.0800,18.5400,17.7400,24.8700,44.3800,102.8200,31.9900,162.0900,36.1800,2170.9500,38.4800,60.6700,32.6300,70.1900,30.4100,3.3183
29-07-16,758.8100,56.6800,81.8000,74.9200,83.3400,#N/A N/A,791.3400,97.8600,91.2500,24.0345,204.2700,54.5900,21.2371,108.1381,39.3903,55.7206,116.2800,170.3600,231.9200,37.2400,#N/A N/A,71.2700,34.8400,#N/A N/A,37.6000,38.9288,57.5867,32.0664,210.1124,22.4611,82.2900,87.4820,41.0400,0.1809,61.8100,72.9700,92.7200,#N/A N/A,11.9742,4.1634,19.6048,22.6900,17.9200,20.7100,25.7900,41.5900,102.2400,34.1900,167.2200,35.8300,2173.6000,33.6000,59.2800,33.6250,75.3300,29.4200,3.4368
30-06-16,715.6200,51.1700,79.4100,66.4000,74.6700,#N/A N/A,703.5300,95.7900,91.4800,22.6931,193.2200,43.4200,19.5641,102.4585,36.0735,56.1004,119.8300,170.5600,220.4700,36.5100,#N/A N/A,64.3800,35.4000,#N/A N/A,36.4600,39.7411,48.9582,28.9563,141.3412,20.5919,81.4900,74.3663,40.9300,0.1663,59.8100,73.0200,95.7400,#N/A N/A,12.1805,3.7345,17.9622,22.4900,15.9300,17.8100,21.2200,37.9200,101.2500,36.7900,157.0400,33.6100,2098.8600,30.6000,59.5000,32.5950,69.8200,27.6100,3.2037
31-05-16,722.7900,53.0000,83.7100,71.6300,75.8400,#N/A N/A,748.8500,99.4700,102.5700,22.3032,177.8400,47.7600,20.8237,107.8367,38.8817,56.2703,111.1600,171.0800,211.5700,37.7900,#N/A N/A,73.2900,40.1800,#N/A N/A,36.1800,39.3724,52.2497,28.0087,148.6267,23.1079,83.3300,81.2701,40.2000,0.2065,56.0500,70.7800,96.4500,#N/A N/A,15.9613,4.7012,18.4322,23.4100,15.6400,19.8900,17.9900,36.0400,96.9200,35.7600,148.7700,33.2100,2096.9600,32.1700,54.2200,31.6500,68.7800,28.7400,3.6172
29-04-16,659.5900,49.8700,75.8000,71.4800,74.9800,#N/A N/A,707.8800,94.2200,90.0300,20.4824,140.7000,44.2900,21.1360,104.5753,39.8328,55.2704,109.0100,176.0900,208.7870,39.1800,#N/A N/A,66.6200,38.0000,#N/A N/A,34.6500,39.4919,52.1876,25.6415,139.8837,23.3431,82.9700,78.1581,39.8600,0.2612,53.8600,66.8700,100.5000,#N/A N/A,16.8164,4.9745,18.4525,23.4000,14.3100,26.7300,23.1800,44.3000,95.9700,35.3900,148.1300,39.5900,2065.3000,32.0800,52.1200,30.3800,79.5000,28.1800,3.3505
31-03-16,593.6400,55.2300,73.8300,61.1800,76.8400,#N/A N/A,762.9000,93.8000,102.2300,20.4209,143.5800,43.6200,19.5432,105.7671,38.9801,47.6978,107.2900,182.7700,200.3500,38.6000,#N/A N/A,63.1000,39.3200,#N/A N/A,35.8300,38.9720,52.9067,25.7156,142.2222,23.4190,83.2300,80.9189,40.9100,0.3010,50.6100,68.4900,103.7300,#N/A N/A,15.1857,4.3365,17.9962,25.5100,16.6700,31.5400,29.4000,46.6100,99.3600,38.2500,157.5800,44.0900,2059.7400,32.4400,54.0100,30.5400,82.2800,27.9900,3.4215
29-02-16,552.5200,50.8800,67.7500,54.9900,60.4500,#N/A N/A,717.2200,85.1500,93.4100,18.2469,134.6100,41.6600,17.9611,92.4103,34.1812,49.3580,99.8800,167.9300,187.6870,38.1400,#N/A N/A,68.5400,34.1700,#N/A N/A,33.1000,36.4886,52.2182,21.1370,140.0425,21.1895,77.8100,76.0598,36.7800,0.3060,48.1700,66.3400,97.1700,#N/A N/A,15.5151,4.0143,16.0160,24.7000,15.2600,29.0500,27.6500,46.6700,90.1500,39.9100,150.0300,43.2100,1932.2300,32.3900,51.3900,28.8650,78.4500,24.0300,3.2302
29-01-16,587.0000,55.0900,68.0600,62.2100,63.0100,#N/A N/A,761.3500,89.1300,91.8400,18.6132,156.1400,40.5900,17.1884,95.5778,33.1431,43.5304,99.1500,175.6700,180.2830,36.1400,#N/A N/A,60.0300,32.2700,#N/A N/A,29.4900,34.8464,59.5287,20.8599,137.7015,21.5763,73.3500,79.3599,36.3100,0.3069,44.7400,66.3600,96.5900,#N/A N/A,15.8710,4.1966,17.1194,23.6000,14.6400,26.2400,24.7200,49.7500,86.1700,38.8100,151.1200,40.4100,1940.2400,27.9300,47.8600,27.8550,72.4200,21.8000,3.1764
31-12-15,675.8900,55.4800,78.4000,86.5600,79.6800,#N/A N/A,778.0100,93.9400,114.3800,19.6754,181.2400,56.3100,18.1414,98.0681,37.3685,50.8996,92.9400,189.7900,182.0530,36.2000,#N/A N/A,77.8400,43.6000,#N/A N/A,33.4300,34.3868,62.0844,24.8901,138.9188,23.0292,75.6600,80.0649,36.5300,0.3264,45.3700,61.3000,97.7700,#N/A N/A,21.9352,4.8713,20.3610,27.6000,15.5000,27.0000,24.7000,47.6300,85.8900,41.8300,161.5000,34.9800,2043.9400,30.4500,52.8900,28.2150,72.6100,24.0000,3.6652
30-11-15,664.8000,54.3500,79.6900,87.0100,83.7100,#N/A N/A,762.8500,91.4600,123.3300,19.9010,166.6600,54.2100,18.9878,103.9104,36.2501,53.0816,96.4600,193.4900,173.3400,35.2600,#N/A N/A,73.5200,43.3600,#N/A N/A,34.7000,37.4972,62.1762,25.7978,153.5120,23.0787,73.9200,78.7670,38.9700,0.3814,42.5400,58.8400,94.0900,#N/A N/A,22.9072,5.3677,19.6376,30.1300,15.5700,25.5700,26.7300,47.1300,90.6300,37.6600,161.4200,39.0800,2080.4100,31.7800,54.2500,30.4300,72.5000,25.4100,3.6271
30-10-15,625.9000,52.6400,77.7100,81.6500,78.9700,#N/A N/A,737.3900,88.6600,108.3800,18.9142,144.5300,51.8800,18.9077,100.6649,34.8566,56.3132,95.6200,186.3500,165.5330,36.0100,#N/A N/A,64.5100,41.1400,#N/A N/A,35.4400,38.5363,61.8807,28.8318,161.3919,22.5203,74.9200,79.1974,38.8400,0.3476,48.0200,57.2400,98.7800,#N/A N/A,25.0463,5.5268,19.4334,31.3900,15.2800,21.1900,27.2200,46.1200,90.7600,37.8000,158.1200,50.9800,2079.3600,35.0300,51.5800,31.3100,77.1800,27.3700,3.7706
30-09-15,511.8900,44.2600,69.4300,69.4500,68.8600,#N/A N/A,638.3700,82.2200,103.2600,16.6818,120.1200,46.3700,17.6634,89.4940,30.4472,45.7675,94.1000,156.7000,153.1930,31.0400,#N/A N/A,61.1900,39.4700,#N/A N/A,32.4900,35.4008,58.2519,24.2208,167.6276,20.7762,65.9000,64.7997,36.1200,0.4174,45.0800,64.8400,96.4800,#N/A N/A,24.0219,5.2175,18.9939,25.7100,15.6300,21.1900,28.5000,46.3100,82.8900,36.0700,144.5700,51.3200,1920.0300,37.1200,47.6300,28.4400,78.6600,25.1900,3.7140
